concept_id	search_id	label
HP_0000533	[0, 1, 7, 1, 5, 0]	Chorioretinal atrophy
HP_0000534	[0, 2, 7, 3, 1, 0]	Abnormal eyebrow morphology
HP_0000537	[0, 1, 5, 7, 1, 0]	Epicanthus inversus
HP_0000538	[0, 1, 4, 5, 0]	Pseudopapilledema
HP_0000539	[0, 1, 0, 1, 2, 0]	Abnormality of refraction
HP_0000540	[3, 2, 8, 8, 0]	Hypermetropia
HP_0000541	[0, 1, 7, 1, 2, 0]	Retinal detachment
HP_0000542	[0, 1, 2, 8, 7, 0]	Impaired ocular adduction
HP_0000543	[0, 1, 7, 4, 7, 0]	Optic disc pallor
HP_0000544	[0, 1, 2, 6, 1]	External ophthalmoplegia
HP_0000545	[0, 1, 6, 8, 2]	Myopia
HP_0000546	[0, 1, 7, 2, 7, 1]	Retinal degeneration
HP_0000548	[0, 1, 8, 2, 0]	Cone/cone-rod dystrophy
HP_0000549	[0, 2, 3, 3, 0]	Abnormal conjugate eye movement
HP_0000550	[0, 8, 2, 8, 0]	Undetectable electroretinogram
HP_0000551	[0, 1, 5, 5, 7, 0]	Color vision defect
HP_0000552	[0, 6, 2, 8, 0]	Tritanomaly
HP_0000553	[0, 1, 5, 0, 7, 0]	Abnormal uvea morphology
HP_0000554	[0, 1, 5, 0, 4, 0]	Uveitis
HP_0000555	[0, 9, 5, 5, 0]	Leukocoria
HP_0000556	[0, 1, 7, 2, 3, 0]	Retinal dystrophy
HP_0000557	[0, 1, 9, 4, 5, 0]	Buphthalmos
HP_0000558	[0, 6, 4, 2, 4, 0]	Rieger anomaly
HP_0000559	[0, 1, 8, 1, 2, 0]	Corneal scarring
HP_0000561	[0, 1, 1, 1, 0]	Absent eyelashes
HP_0000563	[0, 1, 8, 5, 0]	Keratoconus
HP_0000564	[0, 2, 3, 2, 4, 0]	Lacrimal duct atresia
HP_0000565	[0, 1, 2, 1, 8, 0]	Esotropia
HP_0000567	[0, 1, 7, 6, 1, 0]	Chorioretinal coloboma
HP_0000568	[0, 1, 2, 9, 5, 0]	Microphthalmia
HP_0000570	[0, 8, 3, 7, 0]	Abnormal saccadic eye movements
HP_0000571	[0, 1, 2, 5, 1]	Hypometric saccades
HP_0000572	[0, 1, 6, 2, 0, 0]	Visual loss
HP_0000573	[0, 4, 3, 2, 3, 0]	Retinal hemorrhage
HP_0000574	[0, 2, 6, 3, 1]	Thick eyebrow
HP_0000575	[0, 1, 6, 4, 0]	Scotoma
HP_0000576	[0, 1, 6, 5, 3, 0]	Centrocecal scotoma
HP_0000577	[0, 1, 2, 6, 2]	Exotropia
HP_0000579	[0, 1, 4, 8, 1]	Nasolacrimal duct obstruction
HP_0000580	[0, 1, 0, 1, 5, 0]	Pigmentary retinopathy
HP_0000581	[0, 1, 5, 3, 0]	Blepharophimosis
HP_0000582	[0, 4, 1, 0, 4, 0]	Upslanted palpebral fissure
HP_0000584	[0, 1, 8, 4, 0]	Punctate corneal epithelial erosions
HP_0000585	[0, 1, 8, 4, 1]	Band keratopathy
HP_0000586	[0, 1, 9, 1, 0, 0]	Shallow orbits
HP_0000587	[0, 1, 0, 1, 1, 0]	Abnormal optic nerve morphology
HP_0000588	[0, 1, 9, 0, 0, 0]	Optic disc coloboma
HP_0000589	[0, 6, 2, 1, 0]	Coloboma
HP_0000590	[0, 0, 6, 1, 2, 0]	Progressive external ophthalmoplegia
HP_0000591	[0, 1, 4, 7, 0]	Abnormal sclera morphology
HP_0000592	[0, 5, 9, 2, 0]	Blue sclerae
HP_0000593	[0, 2, 5, 5, 0]	Abnormal anterior chamber morphology
HP_0000594	[0, 1, 9, 1, 0, 1]	Shallow anterior chamber
HP_0000597	[0, 0, 7, 2, 6, 0]	Ophthalmoparesis
HP_0000598	[0, 7, 4, 5, 3, 0]	Abnormality of the ear
HP_0000599	[0, 5, 4, 6, 3, 0]	Abnormality of the frontal hairline
HP_0000600	[0, 2, 4, 2, 2, 1]	Abnormality of the pharynx
HP_0000601	[1, 5, 8, 0]	Hypotelorism
HP_0000602	[0, 1, 2, 9, 1, 0]	Ophthalmoplegia
HP_0000603	[0, 1, 6, 4, 1]	Central scotoma
HP_0000605	[0, 1, 2, 2, 0, 0]	Supranuclear gaze palsy
HP_0000606	[0, 2, 7, 3, 7, 0]	Abnormality of the periorbital region
HP_0000607	[0, 2, 0, 7, 6, 1]	Periorbital wrinkles
HP_0000608	[0, 3, 8, 4, 6, 0]	Macular degeneration
HP_0000609	[0, 4, 0, 3, 6]	Optic nerve hypoplasia
HP_0000610	[0, 4, 3, 4, 5, 0]	Abnormal choroid morphology
HP_0000612	[0, 1, 5, 5, 1, 0]	Iris coloboma
HP_0000613	[0, 0, 5, 0, 0]	Photophobia
HP_0000614	[0, 1, 4, 8, 2]	Abnormal nasolacrimal system morphology
HP_0000615	[0, 1, 1, 8, 1]	Abnormal pupil morphology
HP_0000616	[0, 3, 1, 2, 0]	Miosis
HP_0000617	[0, 8, 3, 7, 1]	Abnormality of ocular smooth pursuit
HP_0000618	[0, 0, 7, 2, 6, 1]	Blindness
HP_0000619	[0, 0, 7, 8, 0, 0]	Impaired convergence
HP_0000620	[7, 0, 3, 0]	Dacryocystitis
HP_0000621	[0, 6, 6, 0, 0]	Entropion
HP_0000622	[0, 1, 6, 2, 1, 0]	Blurred vision
HP_0000623	[0, 1, 2, 2, 0, 1]	Supranuclear ophthalmoplegia
HP_0000625	[0, 1, 4, 1, 0]	Eyelid coloboma
HP_0000627	[0, 1, 1, 5, 1]	Posterior embryotoxon
HP_0000629	[0, 0, 6, 7, 0, 0]	Periorbital fullness
HP_0000630	[0, 3, 1, 3, 0]	Abnormal retinal artery morphology
HP_0000631	[0, 3, 0, 6, 6, 0]	Retinal arterial tortuosity
HP_0000632	[0, 1, 1, 2, 1]	Lacrimation abnormality
HP_0000633	[0, 1, 3, 4, 1]	Decreased lacrimation
HP_0000634	[0, 1, 1, 0, 7, 0]	Impaired ocular abduction
HP_0000635	[0, 1, 5, 9, 0]	Blue irides
HP_0000636	[0, 2, 0, 1, 1]	Upper eyelid coloboma
HP_0000637	[0, 4, 1, 0, 4, 1]	Long palpebral fissure
HP_0000639	[0, 0, 9, 8, 2, 0]	Nystagmus
HP_0000640	[0, 0, 7, 7, 7, 1]	Gaze-evoked nystagmus
HP_0000641	[0, 1, 1, 0, 7, 1]	Dysmetric saccades
HP_0000642	[0, 1, 7, 0, 3, 0]	Red-green dyschromatopsia
HP_0000643	[0, 0, 6, 7, 1, 0]	Blepharospasm
HP_0000646	[0, 1, 6, 8, 3]	Amblyopia
HP_0000647	[0, 1, 9, 8, 0]	Sclerocornea
HP_0000648	[0, 3, 7, 7, 2, 0]	Optic atrophy
HP_0000649	[0, 8, 2, 3, 0]	Abnormality of visual evoked potentials
HP_0000650	[0, 8, 2, 2, 0]	Abnormal amplitude of pattern reversal visual evoked potentials
HP_0000651	[0, 1, 3, 5, 0]	Diplopia
HP_0000652	[0, 1, 7, 6, 3, 0]	Lower eyelid coloboma
HP_0000653	[0, 1, 1, 1, 1]	Sparse eyelashes
HP_0000654	[0, 8, 2, 8, 1]	Decreased light- and dark-adapted electroretinogram amplitude
HP_0000656	[0, 1, 4, 0, 0]	Ectropion
HP_0000657	[0, 6, 4, 4, 4, 0]	Oculomotor apraxia
HP_0000658	[0, 1, 1, 2, 2]	Eyelid apraxia
HP_0000659	[0, 1, 9, 4, 3, 0]	Peters anomaly
HP_0000660	[0, 4, 4, 4, 7, 0]	Lipemia retinalis
HP_0000661	[0, 1, 2, 8, 7, 1]	Palpebral fissure narrowing on adduction
HP_0000662	[0, 1, 0, 3, 2]	Nyctalopia
HP_0000664	[0, 1, 4, 3, 0]	Synophrys
HP_0000666	[0, 1, 2, 4, 4, 0]	Horizontal nystagmus
HP_0000667	[0, 1, 2, 3, 1]	Phthisis bulbi
HP_0000668	[0, 2, 4, 5, 3, 0]	Hypodontia
HP_0000670	[0, 2, 4, 5, 6, 0]	Carious teeth
HP_0000674	[0, 2, 4, 1, 8, 0]	Anodontia
HP_0000675	[0, 2, 4, 1, 7, 0]	Macrodontia of permanent maxillary central incisor
HP_0000676	[0, 2, 7, 8, 7, 1]	Abnormality of the incisor
HP_0000677	[0, 2, 4, 3, 6, 0]	Oligodontia
HP_0000678	[0, 2, 4, 2, 0, 0]	Dental crowding
HP_0000679	[0, 3, 3, 3, 0]	Taurodontia
HP_0000680	[0, 2, 4, 1, 3, 0]	Delayed eruption of primary teeth
HP_0000682	[0, 2, 4, 2, 7, 0]	Abnormal dental enamel morphology
HP_0000683	[0, 7, 6, 9, 0]	Grayish enamel
HP_0000684	[0, 2, 4, 1, 6, 0]	Delayed eruption of teeth
HP_0000685	[0, 2, 4, 7, 7, 0]	Hypoplasia of teeth
HP_0000687	[3, 4, 2, 8, 0]	Widely spaced teeth
HP_0000689	[0, 2, 2, 8, 9, 0]	Dental malocclusion
HP_0000690	[0, 2, 4, 3, 9, 0]	Agenesis of maxillary lateral incisor
HP_0000691	[0, 2, 4, 7, 2, 1]	Microdontia
HP_0000692	[0, 2, 4, 2, 0, 1]	Tooth malposition
HP_0000694	[0, 2, 4, 5, 2]	Odontodysplasia
HP_0000695	[0, 2, 4, 1, 9, 0]	Natal tooth
HP_0000696	[0, 2, 4, 1, 8, 1]	Delayed eruption of permanent teeth
HP_0000698	[0, 2, 4, 4, 4, 0]	Conical tooth
HP_0000699	[0, 1, 0, 5, 0]	Diastema
HP_0000700	[0, 2, 4, 7, 0, 0]	Periapical bone loss
HP_0000703	[0, 2, 4, 7, 5, 0]	Dentinogenesis imperfecta
HP_0000704	[0, 7, 7, 4, 5, 0]	Periodontitis
HP_0000705	[0, 2, 4, 7, 4, 0]	Amelogenesis imperfecta
HP_0000706	[0, 5, 7, 3, 0]	Eruption failure
HP_0000707	[0, 4, 2, 2, 0, 0]	Abnormality of the nervous system
HP_0000708	[1, 2, 2, 2, 0]	Atypical behavior
HP_0000709	[0, 0, 7, 5, 8, 0]	Psychosis
HP_0000710	[0, 0, 7, 4, 2, 0]	Hyperorality
HP_0000711	[0, 0, 7, 7, 4, 0]	Restlessness
HP_0000712	[0, 0, 7, 3, 5, 0]	Emotional lability
HP_0000713	[0, 0, 7, 7, 8, 0]	Agitation
HP_0000716	[0, 0, 8, 5, 0, 0]	Depression
HP_0000717	[0, 0, 7, 2, 0, 7]	Autism
HP_0000718	[0, 0, 7, 8, 8, 3, 0]	Aggressive behavior
HP_0000719	[0, 0, 7, 4, 8, 0]	Inappropriate behavior
HP_0000721	[0, 0, 7, 8, 4, 7, 0]	Lack of spontaneous play
HP_0000722	[0, 0, 7, 4, 6, 0]	Compulsive behaviors
HP_0000723	[0, 0, 7, 4, 8, 1]	Restrictive behavior
HP_0000725	[0, 0, 4, 6, 1, 0]	Psychotic episodes
HP_0000726	[0, 0, 7, 5, 2, 0]	Dementia
HP_0000727	[0, 0, 7, 5, 2, 1]	Frontal lobe dementia
HP_0000728	[0, 0, 7, 8, 4, 0, 0]	Impaired ability to form peer relationships
HP_0000729	[0, 0, 7, 2, 0, 6, 0]	Autistic behavior
HP_0000732	[0, 0, 7, 4, 8, 2]	Inflexible adherence to routines
HP_0000733	[0, 0, 7, 4, 8, 3]	Motor stereotypy
HP_0000734	[0, 0, 7, 4, 3, 3]	Disinhibition
HP_0000736	[0, 2, 7, 8, 3, 0]	Short attention span
HP_0000737	[0, 0, 8, 5, 1, 0]	Irritability
HP_0000738	[0, 0, 2, 6, 0]	Hallucinations
HP_0000739	[0, 0, 7, 3, 5, 1]	Anxiety
HP_0000740	[0, 0, 7, 2, 3, 0]	Episodic paroxysmal anxiety
HP_0000741	[0, 0, 7, 7, 0, 0]	Apathy
HP_0000742	[0, 0, 7, 8, 8, 7, 0]	Self-mutilation
HP_0000743	[0, 1, 5, 2, 1, 0]	Frontal release signs
HP_0000744	[0, 0, 8, 5, 5, 0]	Low frustration tolerance
HP_0000745	[0, 0, 7, 1, 3, 0]	Abnormal diminished volition
HP_0000746	[0, 0, 7, 2, 8, 0]	Delusion
HP_0000748	[0, 0, 7, 8, 7, 0]	Inappropriate laughter
HP_0000749	[0, 6, 8, 4, 7, 0]	Paroxysmal bursts of laughter
HP_0000750	[0, 0, 9, 6, 2, 0]	Delayed speech and language development
HP_0000751	[0, 0, 7, 3, 5, 2]	Personality changes
HP_0000752	[0, 0, 7, 4, 0, 0]	Hyperactivity
HP_0000753	[0, 0, 7, 2, 7, 0]	Autism with high cognitive abilities
HP_0000756	[0, 0, 7, 2, 3, 1]	Agoraphobia
HP_0000757	[0, 0, 7, 7, 1, 0]	Lack of insight
HP_0000758	[0, 0, 7, 8, 2, 2, 0]	Abnormal nonverbal communicative behavior
HP_0000759	[0, 4, 2, 2, 5, 0]	Abnormal peripheral nervous system morphology
HP_0000762	[0, 0, 0, 7, 3, 0]	Decreased nerve conduction velocity
HP_0000763	[0, 0, 2, 7, 5, 0]	Sensory neuropathy
HP_0000764	[0, 4, 3, 6, 0, 0]	Peripheral axonal degeneration
HP_0000765	[0, 6, 3, 5, 7, 0]	Abnormal thorax morphology
HP_0000766	[0, 7, 1, 7, 6, 0]	Abnormal sternum morphology
HP_0000767	[3, 3, 5, 5, 0]	Pectus excavatum
HP_0000768	[3, 3, 5, 0, 0]	Pectus carinatum
HP_0000769	[0, 6, 3, 5, 7, 1]	Abnormality of the breast
HP_0000771	[0, 0, 6, 7, 6, 0]	Gynecomastia
HP_0000772	[0, 6, 3, 5, 3, 0]	Abnormal rib morphology
HP_0000773	[3, 3, 5, 6, 0]	Short ribs
HP_0000774	[0, 0, 6, 8, 6, 1]	Narrow chest
HP_0000775	[0, 6, 3, 5, 0, 0]	Abnormality of the diaphragm
HP_0000776	[0, 6, 2, 9, 3]	Congenital diaphragmatic hernia
HP_0000777	[1, 1, 3, 7, 2]	Abnormal thymus morphology
HP_0000778	[1, 1, 3, 7, 3]	Hypoplasia of the thymus
HP_0000782	[3, 4, 0, 5, 0]	Abnormal scapula morphology
HP_0000786	[0, 3, 6, 0, 1, 0]	Primary amenorrhea
HP_0000787	[1, 3, 5, 3, 0]	Nephrolithiasis
HP_0000789	[0, 7, 0, 4, 6, 1]	Infertility
HP_0000790	[0, 7, 1, 0, 0]	Hematuria
HP_0000791	[1, 3, 5, 3, 1]	Uric acid nephrolithiasis
HP_0000793	[1, 6, 6, 6, 0]	Membranoproliferative glomerulonephritis
HP_0000794	[0, 5, 5, 4, 0, 0]	IgA deposition in the glomerulus
HP_0000795	[0, 7, 0, 0, 4, 0]	Abnormality of the urethra
HP_0000796	[0, 7, 0, 7, 1, 0]	Urethral obstruction
HP_0000798	[0, 7, 0, 6, 0, 1]	Oligozoospermia
HP_0000799	[0, 9, 7, 7, 1, 0]	Renal steatosis
HP_0000800	[0, 9, 3, 1, 2, 0]	Cystic renal dysplasia
HP_0000802	[0, 7, 6, 2, 2]	Impotence
HP_0000803	[0, 9, 3, 1, 2, 1]	Renal cortical cysts
HP_0000804	[1, 3, 5, 3, 2]	Xanthine nephrolithiasis
HP_0000805	[0, 0, 6, 7, 5, 0]	Enuresis
HP_0000807	[0, 7, 0, 6, 6, 0]	Glanular hypospadias
HP_0000808	[0, 7, 0, 4, 3, 1]	Penoscrotal hypospadias
HP_0000809	[0, 7, 7, 6, 1, 0]	Urinary tract atresia
HP_0000811	[0, 7, 0, 0, 3, 1]	Abnormal external genitalia morphology
HP_0000812	[0, 0, 7, 8, 4, 4, 0]	Abnormal internal genitalia
HP_0000813	[3, 3, 8, 9, 0]	Bicornuate uterus
HP_0000815	[1, 0, 7, 2, 0]	Hypergonadotropic hypogonadism
HP_0000816	[1, 8, 7, 6, 0]	Abnormality of Krebs cycle metabolism
HP_0000817	[0, 0, 8, 2, 0, 0]	Reduced eye contact
HP_0000818	[1, 1, 7, 0, 0]	Abnormality of the endocrine system
HP_0000819	[1, 4, 4, 7, 0]	Diabetes mellitus
HP_0000820	[0, 2, 1, 6, 4, 1]	Abnormality of the thyroid gland
HP_0000821	[1, 1, 5, 8, 0]	Hypothyroidism
HP_0000822	[0, 1, 2, 3, 2]	Hypertension
HP_0000823	[3, 5, 7, 1, 0]	Delayed puberty
HP_0000824	[1, 1, 0, 7, 0]	Decreased response to growth hormone stimulation test
HP_0000825	[1, 4, 4, 4, 0]	Hyperinsulinemic hypoglycemia
HP_0000826	[3, 5, 7, 4, 0]	Precocious puberty
HP_0000828	[0, 4, 6, 3, 0]	Abnormality of the parathyroid gland
HP_0000829	[1, 9, 0, 0]	Hypoparathyroidism
HP_0000830	[0, 4, 6, 2, 1, 0]	Anterior hypopituitarism
HP_0000831	[1, 4, 4, 1, 0]	Insulin-resistant diabetes mellitus
HP_0000832	[1, 4, 0, 3, 0]	Primary hypothyroidism
HP_0000834	[1, 1, 2, 6, 0]	Abnormality of the adrenal glands
HP_0000835	[1, 6, 1, 0, 0]	Adrenal hypoplasia
HP_0000836	[1, 4, 0, 3, 1]	Hyperthyroidism
HP_0000837	[1, 0, 7, 2, 1]	Increased circulating gonadotropin level
HP_0000839	[0, 4, 6, 0, 7]	Pituitary dwarfism
HP_0000840	[1, 1, 2, 5, 0]	Adrenogenital syndrome
HP_0000841	[1, 1, 6, 3, 4, 0]	Hyperactive renin-angiotensin system
HP_0000842	[1, 4, 7, 6, 0]	Hyperinsulinemia
HP_0000843	[1, 9, 7, 0]	Hyperparathyroidism
HP_0000845	[1, 1, 4, 9, 0]	Elevated circulating growth hormone concentration
HP_0000846	[1, 1, 6, 4, 6]	Adrenal insufficiency
HP_0000847	[1, 1, 6, 6, 0]	Abnormality of renin-angiotensin system
HP_0000848	[1, 3, 4, 4, 4, 0]	Increased circulating renin concentration
HP_0000849	[1, 1, 6, 4, 4]	Adrenocortical abnormality
HP_0000851	[1, 9, 4, 0]	Congenital hypothyroidism
HP_0000852	[1, 9, 5, 0]	Pseudohypoparathyroidism
HP_0000853	[0, 2, 1, 6, 0, 0]	Goiter
HP_0000854	[0, 7, 5, 5, 0]	Thyroid adenoma
HP_0000855	[1, 4, 4, 5, 0]	Insulin resistance
HP_0000857	[1, 4, 4, 3, 0]	Neonatal insulin-dependent diabetes mellitus
HP_0000858	[0, 7, 0, 2, 1, 1]	Irregular menstruation
HP_0000859	[1, 1, 6, 7, 0]	Increased circulating aldosterone concentration
HP_0000860	[1, 9, 7, 1]	Parathyroid hypoplasia
HP_0000863	[0, 9, 3, 5, 1]	Central diabetes insipidus
HP_0000864	[0, 4, 6, 9, 7, 0]	Abnormality of the hypothalamus-pituitary axis
HP_0000866	[1, 4, 0, 1, 0]	Euthyroid multinodular goiter
HP_0000867	[1, 9, 0, 1]	Secondary hyperparathyroidism
HP_0000868	[0, 7, 0, 1, 3, 0]	Decreased fertility in females
HP_0000869	[1, 1, 3, 3, 0]	Secondary amenorrhea
HP_0000870	[1, 1, 1, 4, 1]	Increased circulating prolactin concentration
HP_0000871	[0, 4, 6, 2, 1, 1]	Panhypopituitarism
HP_0000872	[7, 8, 0, 0]	Hashimoto thyroiditis
HP_0000873	[0, 7, 0, 6, 1, 0]	Diabetes insipidus
HP_0000875	[0, 0, 1, 7, 0]	Episodic hypertension
HP_0000876	[1, 1, 5, 8, 1]	Oligomenorrhea
HP_0000877	[1, 4, 4, 1, 1]	Insulin-resistant diabetes mellitus at puberty
HP_0000878	[3, 3, 0, 1, 0]	11 pairs of ribs
HP_0000879	[3, 3, 5, 1, 0]	Short sternum
HP_0000882	[3, 4, 0, 5, 1]	Hypoplastic scapulae
HP_0000883	[3, 3, 5, 4, 0]	Thin ribs
HP_0000884	[3, 3, 5, 1, 1]	Prominent sternum
HP_0000885	[3, 3, 5, 4, 1]	Broad ribs
HP_0000886	[3, 3, 5, 6, 1]	Deformed rib cage
HP_0000887	[3, 3, 5, 6, 2]	Cupped ribs
HP_0000888	[3, 3, 5, 3, 0]	Horizontal ribs
HP_0000889	[3, 3, 7, 8, 0]	Abnormal clavicle morphology
HP_0000890	[3, 3, 7, 2, 2, 0]	Long clavicles
HP_0000891	[3, 3, 5, 3, 1]	Cervical ribs
HP_0000892	[3, 3, 5, 6, 3]	Bifid ribs
HP_0000893	[3, 4, 4, 0, 2, 0]	Bulging of the costochondral junction
HP_0000894	[3, 3, 7, 8, 1]	Short clavicles
HP_0000895	[3, 3, 7, 2, 2, 1]	Lateral clavicle hook
HP_0000896	[3, 4, 7, 2, 0]	Rib exostoses
HP_0000897	[0, 5, 3, 6, 0, 0]	Rachitic rosary
HP_0000900	[0, 6, 6, 7, 1, 0]	Thickened ribs
HP_0000902	[3, 3, 0, 2, 1, 0]	Rib fusion
HP_0000904	[3, 3, 0, 2, 1, 1]	Flaring of rib cage
HP_0000905	[3, 3, 7, 2, 1, 0]	Progressive clavicular acroosteolysis
HP_0000907	[0, 6, 2, 9, 7, 0]	Anterior rib cupping
HP_0000910	[3, 4, 1, 6, 0]	Wide-cupped costochondral junctions
HP_0000911	[3, 4, 0, 3, 0]	Flat glenoid fossa
HP_0000912	[3, 3, 1, 1, 0]	Sprengel anomaly
HP_0000913	[0, 8, 1, 7, 0]	Posterior rib fusion
HP_0000914	[0, 0, 6, 8, 6, 2]	Shield chest
HP_0000915	[3, 3, 5, 1, 2]	Pectus excavatum of inferior sternum
HP_0000916	[3, 4, 1, 6, 1]	Broad clavicles
HP_0000917	[3, 3, 5, 4, 2]	Superior pectus carinatum
HP_0000918	[3, 4, 5, 3, 0]	Scapular exostoses
HP_0000919	[0, 2, 5, 5, 1]	Abnormality of the costochondral junction
HP_0000920	[3, 2, 4, 7, 0]	Enlargement of the costochondral junction
HP_0000921	[3, 3, 5, 6, 4]	Missing ribs
HP_0000922	[3, 3, 5, 0, 1]	Posterior rib cupping
HP_0000924	[0, 7, 4, 8, 4, 0]	Abnormality of the skeletal system
HP_0000925	[3, 3, 9, 3, 0]	Abnormality of the vertebral column
HP_0000926	[0, 6, 4, 7, 3, 0]	Platyspondyly
HP_0000927	[0, 7, 3, 2, 0]	Abnormality of skeletal maturation
HP_0000929	[0, 2, 7, 5, 7, 0]	Abnormal skull morphology
HP_0000930	[0, 2, 0, 2, 4, 0]	Elevated imprint of the transverse sinuses
HP_0000931	[0, 4, 1, 4, 0]	Thinning and bulging of the posterior fossa bones
HP_0000932	[0, 2, 2, 5, 5, 1]	Abnormal posterior cranial fossa morphology
HP_0000933	[0, 4, 8, 3, 1, 0]	Posterior fossa cyst at the fourth ventricle
HP_0000934	[3, 3, 1, 5, 4]	Chondrocalcinosis
HP_0000935	[3, 5, 7, 2, 0]	Thickened cortex of long bones
HP_0000938	[3, 2, 3, 3, 0]	Osteopenia
HP_0000939	[3, 2, 3, 2, 0]	Osteoporosis
HP_0000940	[3, 4, 4, 1, 7, 0]	Abnormal diaphysis morphology
HP_0000941	[3, 5, 0, 1, 0]	Short diaphyses
HP_0000943	[3, 5, 7, 3, 0]	Dysostosis multiplex
HP_0000944	[3, 4, 4, 1, 6, 0]	Abnormal metaphysis morphology
HP_0000946	[3, 4, 1, 0, 5, 0]	Hypoplastic ilia
HP_0000947	[3, 4, 6, 1, 1, 0]	Dumbbell-shaped long bone
HP_0000951	[0, 5, 3, 7, 5, 0]	Abnormality of the skin
HP_0000952	[0, 5, 0, 8, 0]	Jaundice
HP_0000953	[0, 5, 9, 3, 0]	Hyperpigmentation of the skin
HP_0000954	[3, 8, 0, 1, 0]	Single transverse palmar crease
HP_0000956	[0, 5, 5, 0, 2, 0]	Acanthosis nigricans
HP_0000957	[0, 5, 2, 6, 4, 0]	Cafe-au-lait spot
HP_0000958	[0, 5, 3, 4, 1, 0]	Dry skin
HP_0000960	[3, 3, 8, 2, 0]	Sacral dimple
HP_0000961	[0, 5, 9, 0, 2, 0]	Cyanosis
HP_0000962	[0, 5, 5, 0, 0, 0]	Hyperkeratosis
HP_0000963	[0, 5, 3, 1, 0, 0]	Thin skin
HP_0000964	[0, 5, 3, 8, 0, 0]	Eczematoid dermatitis
HP_0000965	[0, 5, 8, 3, 3, 0]	Cutis marmorata
HP_0000966	[0, 7, 0, 6, 1, 1]	Hypohidrosis
HP_0000967	[0, 1, 4, 5, 1]	Petechiae
HP_0000968	[3, 4, 4, 7, 0, 0]	Ectodermal dysplasia
HP_0000969	[0, 9, 8, 6, 0]	Edema
HP_0000970	[0, 7, 0, 6, 4, 0]	Anhidrosis
HP_0000971	[0, 1, 9, 5, 1]	Abnormal sweat gland morphology
HP_0000972	[0, 5, 5, 6, 7, 0]	Palmoplantar hyperkeratosis
HP_0000973	[0, 5, 5, 3, 0, 0]	Cutis laxa
HP_0000974	[0, 5, 3, 4, 6, 0]	Hyperextensible skin
HP_0000975	[0, 7, 0, 6, 4, 1]	Hyperhidrosis
HP_0000977	[0, 4, 2, 0, 0]	Soft skin
HP_0000978	[0, 5, 9, 9, 0]	Bruising susceptibility
HP_0000979	[0, 5, 0, 8, 1]	Purpura
HP_0000980	[0, 5, 9, 3, 1]	Pallor
HP_0000982	[0, 5, 5, 6, 4, 0]	Palmoplantar keratoderma
HP_0000987	[0, 5, 3, 6, 9, 0]	Atypical scarring of skin
HP_0000988	[0, 5, 3, 8, 2, 0]	Skin rash
HP_0000989	[0, 5, 3, 1, 4, 0]	Pruritus
HP_0000991	[0, 7, 2, 5, 3, 0]	Xanthomatosis
HP_0000992	[0, 0, 5, 0, 1]	Cutaneous photosensitivity
HP_0000993	[0, 5, 8, 5, 0]	Molluscoid pseudotumors
HP_0000995	[0, 5, 4, 7, 0]	Melanocytic nevus
HP_0000996	[0, 2, 0, 7, 3, 0]	Facial capillary hemangioma
HP_0000997	[0, 5, 4, 6, 1, 0]	Axillary freckling
HP_0000998	[0, 5, 4, 2, 3, 0]	Hypertrichosis
HP_0000999	[0, 5, 3, 7, 3, 0]	Pyoderma
HP_0001000	[0, 5, 9, 6, 0]	Abnormality of skin pigmentation
HP_0001001	[0, 3, 3, 2, 1]	Abnormality of subcutaneous fat tissue
HP_0001003	[0, 5, 8, 3, 3, 1]	Multiple lentigines
HP_0001004	[0, 9, 8, 3, 0]	Lymphedema
HP_0001005	[0, 5, 3, 8, 2, 1]	Dermatological manifestations of systemic disorders
HP_0001007	[0, 5, 4, 5, 0, 0]	Hirsutism
HP_0001008	[0, 5, 4, 2, 2, 0]	Accumulation of melanosomes in melanocytes
HP_0001009	[0, 4, 6, 4, 0]	Telangiectasia
HP_0001010	[0, 5, 3, 1, 0, 1]	Hypopigmentation of the skin
HP_0001012	[0, 7, 1, 7, 0, 0]	Multiple lipomas
HP_0001013	[0, 3, 8, 7, 0, 0]	Eruptive xanthomas
HP_0001014	[0, 4, 5, 3, 0]	Angiokeratoma
HP_0001015	[0, 3, 0, 0, 4, 0]	Prominent superficial veins
HP_0001017	[0, 5, 9, 0, 5, 0]	Anemic pallor
HP_0001018	[3, 8, 0, 7, 0]	Abnormal palmar dermatoglyphics
HP_0001019	[0, 5, 6, 1, 0]	Erythroderma
HP_0001022	[0, 5, 3, 1, 6, 0]	Albinism
HP_0001024	[0, 2, 2, 5, 7, 0]	Skin dimple over apex of long bone angulation
HP_0001025	[0, 5, 3, 1, 4, 1]	Urticaria
HP_0001026	[3, 8, 9, 9, 0]	Penetrating foot ulcers
HP_0001027	[0, 5, 9, 0, 0]	Soft, doughy skin
HP_0001028	[0, 6, 6, 1, 2, 0]	Hemangioma
HP_0001029	[0, 5, 6, 3, 0]	Poikiloderma
HP_0001030	[0, 5, 3, 7, 6, 0]	Fragile skin
HP_0001031	[0, 1, 5, 7, 5, 0]	Subcutaneous lipoma
HP_0001032	[3, 8, 0, 3, 0]	Absent distal interphalangeal creases
HP_0001033	[0, 0, 6, 3, 0, 1]	Facial flushing after alcohol intake
HP_0001034	[0, 5, 4, 7, 1]	Hypermelanotic macule
