concept_id	search_id	label
GO_0001503	[1, 6, 3, 7, 7, 0]	ossification
GO_0001504	[7, 2, 4, 0, 0]	neurotransmitter uptake
GO_0001507	[7, 2, 5, 0, 0]	acetylcholine catabolic process in synaptic cleft
GO_0001508	[7, 5, 0, 5, 0]	action potential
GO_0001510	[6, 3, 7, 3, 0]	RNA methylation
GO_0001514	[0, 9, 0, 7, 0]	selenocysteine incorporation
GO_0001516	[3, 4, 5, 9, 0]	prostaglandin biosynthetic process
GO_0001519	[5, 5, 5, 0]	peptide amidation
GO_0001522	[6, 3, 9, 6, 1, 0]	pseudouridine synthesis
GO_0001523	[3, 2, 1, 1, 2, 0]	retinoid metabolic process
GO_0001525	[1, 6, 1, 8, 0, 0]	angiogenesis
GO_0001539	[6, 1, 0, 5, 1]	cilium or flagellum-dependent cell motility
GO_0001541	[1, 2, 5, 7, 3]	ovarian follicle development
GO_0001542	[1, 0, 3, 2, 1, 0]	ovulation from ovarian follicle
GO_0001543	[1, 0, 3, 2, 1, 1]	ovarian follicle rupture
GO_0001544	[1, 2, 5, 7, 1, 0]	initiation of primordial ovarian follicle growth
GO_0001545	[1, 2, 5, 7, 4]	primary ovarian follicle growth
GO_0001546	[1, 1, 3, 7, 6, 0]	preantral ovarian follicle growth
GO_0001547	[1, 1, 8, 8, 1, 0]	antral ovarian follicle growth
GO_0001548	[3, 1, 9, 7, 0]	follicular fluid formation in ovarian follicle antrum
GO_0001549	[1, 4, 4, 0, 6, 0]	cumulus cell differentiation
GO_0001550	[1, 4, 1, 4, 1, 0]	ovarian cumulus expansion
GO_0001551	[1, 1, 3, 3, 3, 0]	ovarian follicle endowment
GO_0001552	[1, 1, 8, 8, 1, 1]	ovarian follicle atresia
GO_0001553	[1, 0, 6, 5, 2, 0]	luteinization
GO_0001554	[1, 1, 8, 6, 1, 0]	luteolysis
GO_0001555	[1, 1, 8, 1, 4, 0]	oocyte growth
GO_0001556	[1, 1, 3, 7, 1]	oocyte maturation
GO_0001558	[0, 1, 0, 1, 0]	regulation of cell growth
GO_0001560	[0, 1, 0, 9, 0]	regulation of cell growth by extracellular stimulus
GO_0001561	[3, 5, 8, 6, 0]	fatty acid alpha-oxidation
GO_0001562	[0, 9, 7, 4, 0]	response to protozoan
GO_0001563	[0, 4, 0, 0]	detection of protozoan
GO_0001568	[1, 4, 0, 0, 6, 0]	blood vessel development
GO_0001569	[1, 4, 1, 6, 1, 0]	branching involved in blood vessel morphogenesis
GO_0001570	[1, 6, 1, 8, 5, 0]	vasculogenesis
GO_0001572	[3, 8, 0, 7, 0]	lactosylceramide biosynthetic process
GO_0001573	[3, 0, 0, 9, 0]	ganglioside metabolic process
GO_0001574	[3, 0, 0, 6, 0]	ganglioside biosynthetic process
GO_0001575	[3, 2, 3, 0, 6, 0]	globoside metabolic process
GO_0001576	[3, 1, 4, 0, 0]	globoside biosynthetic process
GO_0001578	[6, 7, 8, 1, 0]	microtubule bundle formation
GO_0001579	[3, 3, 1, 4, 0, 0]	medium-chain fatty acid transport
GO_0001580	[7, 4, 0, 7, 0]	detection of chemical stimulus involved in sensory perception of bitter taste
GO_0001581	[7, 4, 0, 5, 0]	detection of chemical stimulus involved in sensory perception of sour taste
GO_0001582	[7, 4, 0, 1, 0]	detection of chemical stimulus involved in sensory perception of sweet taste
GO_0001583	[7, 4, 0, 1, 1]	detection of chemical stimulus involved in sensory perception of salty taste
GO_0001649	[1, 6, 3, 1, 1]	osteoblast differentiation
GO_0001654	[1, 5, 6, 6, 0]	eye development
GO_0001655	[1, 4, 5, 2, 0, 0]	urogenital system development
GO_0001656	[1, 4, 5, 4, 2, 0]	metanephros development
GO_0001657	[1, 4, 5, 2, 7, 0]	ureteric bud development
GO_0001658	[1, 4, 1, 6, 1, 1]	branching involved in ureteric bud morphogenesis
GO_0001659	[0, 2, 3, 2, 0]	temperature homeostasis
GO_0001660	[4, 6, 3, 1, 0]	fever generation
GO_0001661	[1, 0, 6, 1, 8, 0]	conditioned taste aversion
GO_0001662	[0, 9, 9, 5, 0]	behavioral fear response
GO_0001666	[0, 9, 4, 8, 0]	response to hypoxia
GO_0001667	[1, 1, 3, 1, 6, 0]	ameboidal-type cell migration
GO_0001675	[6, 3, 5, 4, 0]	acrosome assembly
GO_0001676	[3, 7, 1, 2, 1, 0]	long-chain fatty acid metabolic process
GO_0001677	[6, 5, 4, 2, 0]	formation of translation initiation ternary complex
GO_0001678	[0, 3, 8, 0]	intracellular glucose homeostasis
GO_0001680	[6, 3, 4, 7, 6, 0]	tRNA 3'-terminal CCA addition
GO_0001682	[6, 3, 8, 6, 1]	tRNA 5'-leader removal
GO_0001692	[3, 2, 1, 5, 4, 0]	histamine metabolic process
GO_0001694	[3, 8, 0, 5, 0]	histamine biosynthetic process
GO_0001695	[3, 7, 5, 2, 0]	histamine catabolic process
GO_0001696	[1, 0, 3, 6, 0, 0]	gastric acid secretion
GO_0001697	[1, 0, 3, 6, 5, 0]	histamine-induced gastric acid secretion
GO_0001698	[1, 0, 6, 1, 3, 0]	gastrin-induced gastric acid secretion
GO_0001699	[1, 0, 6, 1, 3, 1]	acetylcholine-induced gastric acid secretion
GO_0001700	[1, 4, 7, 8, 5, 0]	embryonic development via the syncytial blastoderm
GO_0001701	[1, 4, 0, 1, 7, 0]	in utero embryonic development
GO_0001702	[1, 0, 3, 2, 2, 0]	gastrulation with mouth forming second
GO_0001703	[1, 0, 3, 6, 7, 0]	gastrulation with mouth forming first
GO_0001704	[1, 4, 4, 5, 8, 0]	formation of primary germ layer
GO_0001705	[1, 4, 1, 7, 1, 0]	ectoderm formation
GO_0001706	[1, 4, 1, 1, 1, 0, 0]	endoderm formation
GO_0001707	[1, 4, 1, 1, 1, 0, 1]	mesoderm formation
GO_0001708	[1, 2, 2, 4, 0, 0]	cell fate specification
GO_0001709	[1, 0, 0, 8, 2, 0]	cell fate determination
GO_0001710	[1, 5, 3, 7, 0]	mesodermal cell fate commitment
GO_0001711	[1, 6, 2, 6, 3, 0]	endodermal cell fate commitment
GO_0001712	[1, 6, 2, 6, 3, 1]	ectodermal cell fate commitment
GO_0001713	[1, 2, 2, 4, 7]	ectodermal cell fate determination
GO_0001714	[1, 4, 1, 7, 7, 0]	endodermal cell fate specification
GO_0001715	[1, 4, 1, 7, 7, 1]	ectodermal cell fate specification
GO_0001717	[6, 3, 4, 6, 7, 0]	conversion of seryl-tRNAsec to selenocys-tRNAsec
GO_0001720	[6, 3, 7, 5, 0]	conversion of lysyl-tRNA to pyrrolysyl-tRNA
GO_0001731	[6, 0, 2, 3, 0]	formation of translation preinitiation complex
GO_0001732	[6, 5, 4, 0, 0]	formation of cytoplasmic translation initiation complex
GO_0001736	[1, 0, 5, 8, 6, 0]	establishment of planar polarity
GO_0001737	[1, 0, 5, 4, 0, 0]	establishment of imaginal disc-derived wing hair orientation
GO_0001738	[1, 0, 5, 7, 0]	morphogenesis of a polarized epithelium
GO_0001742	[1, 2, 7, 7, 2, 0]	oenocyte differentiation
GO_0001743	[1, 5, 6, 1, 0]	lens placode formation
GO_0001744	[6, 8, 3, 8, 1]	insect visual primordium formation
GO_0001745	[1, 5, 6, 2, 0]	compound eye morphogenesis
GO_0001746	[1, 4, 0, 4, 0, 0]	Bolwig's organ morphogenesis
GO_0001748	[1, 4, 4, 1, 2, 0]	insect visual primordium development
GO_0001751	[1, 5, 3, 8, 6, 0]	compound eye photoreceptor cell differentiation
GO_0001752	[1, 5, 3, 8, 5, 0]	compound eye photoreceptor fate commitment
GO_0001754	[1, 5, 1, 7, 0]	eye photoreceptor cell differentiation
GO_0001755	[1, 2, 7, 6, 7, 0]	neural crest cell migration
GO_0001756	[1, 4, 7, 8, 0]	somitogenesis
GO_0001757	[1, 4, 4, 3, 4, 0]	somite specification
GO_0001759	[1, 4, 2, 2, 0, 0]	organ induction
GO_0001762	[3, 3, 8, 2, 0]	beta-alanine transport
GO_0001763	[1, 4, 1, 6, 1, 2]	morphogenesis of a branching structure
GO_0001764	[1, 2, 7, 7, 0, 0]	neuron migration
GO_0001765	[6, 4, 7, 6, 0]	membrane raft assembly
GO_0001766	[1, 6, 3, 8, 4, 0]	membrane raft polarization
GO_0001767	[1, 0, 5, 7, 1]	establishment of lymphocyte polarity
GO_0001768	[1, 0, 5, 0, 4, 0]	establishment of T cell polarity
GO_0001769	[1, 0, 5, 7, 2]	establishment of B cell polarity
GO_0001770	[1, 0, 5, 7, 3]	establishment of natural killer cell polarity
GO_0001771	[6, 0, 2, 8, 0]	immunological synapse formation
GO_0001773	[4, 7, 9, 3, 0]	myeloid dendritic cell activation
GO_0001774	[4, 7, 9, 3, 1]	microglial cell activation
GO_0001775	[7, 7, 1, 5, 1, 0]	cell activation
GO_0001776	[4, 7, 8, 0, 0]	leukocyte homeostasis
GO_0001777	[4, 8, 1, 2, 3]	T cell homeostatic proliferation
GO_0001778	[6, 8, 4, 3, 4, 0]	plasma membrane repair
GO_0001779	[4, 8, 2, 3, 0]	natural killer cell differentiation
GO_0001780	[4, 7, 2, 3, 6, 0]	neutrophil homeostasis
GO_0001781	[4, 5, 2, 5, 0]	neutrophil apoptotic process
GO_0001782	[4, 4, 6, 2, 0]	B cell homeostasis
GO_0001783	[4, 4, 4, 5, 0]	B cell apoptotic process
GO_0001787	[4, 8, 4, 2, 0]	natural killer cell proliferation
GO_0001788	[4, 8, 4, 6, 0]	antibody-dependent cellular cytotoxicity
GO_0001794	[0, 1, 8, 6]	type IIa hypersensitivity
GO_0001795	[0, 1, 6, 1]	type IIb hypersensitivity
GO_0001796	[0, 1, 8, 3, 0]	regulation of type IIa hypersensitivity
GO_0001797	[0, 1, 8, 3, 1]	negative regulation of type IIa hypersensitivity
GO_0001798	[0, 1, 8, 3, 2]	positive regulation of type IIa hypersensitivity
GO_0001799	[0, 1, 6, 0, 0]	regulation of type IIb hypersensitivity
GO_0001800	[0, 1, 6, 6, 0]	negative regulation of type IIb hypersensitivity
GO_0001801	[0, 1, 6, 0, 1]	positive regulation of type IIb hypersensitivity
GO_0001802	[0, 1, 6, 3, 0]	type III hypersensitivity
GO_0001803	[0, 1, 6, 4, 0]	regulation of type III hypersensitivity
GO_0001804	[0, 1, 6, 7]	negative regulation of type III hypersensitivity
GO_0001805	[0, 1, 6, 4, 1]	positive regulation of type III hypersensitivity
GO_0001806	[0, 1, 6, 2, 0]	type IV hypersensitivity
GO_0001807	[0, 1, 6, 5, 0]	regulation of type IV hypersensitivity
GO_0001808	[0, 1, 6, 6, 1]	negative regulation of type IV hypersensitivity
GO_0001809	[0, 1, 6, 5, 1]	positive regulation of type IV hypersensitivity
GO_0001810	[0, 1, 8, 2]	regulation of type I hypersensitivity
GO_0001811	[0, 1, 8, 0, 0]	negative regulation of type I hypersensitivity
GO_0001812	[0, 1, 8, 0, 1]	positive regulation of type I hypersensitivity
GO_0001813	[4, 6, 7, 2, 0]	regulation of antibody-dependent cellular cytotoxicity
GO_0001814	[6, 0, 1, 0, 8, 0]	negative regulation of antibody-dependent cellular cytotoxicity
GO_0001815	[4, 6, 7, 2, 1]	positive regulation of antibody-dependent cellular cytotoxicity
GO_0001816	[4, 1, 6, 9, 1, 0]	cytokine production
GO_0001817	[4, 1, 3, 0, 0]	regulation of cytokine production
GO_0001818	[4, 1, 3, 0, 1]	negative regulation of cytokine production
GO_0001819	[4, 7, 9, 6, 0]	positive regulation of cytokine production
GO_0001820	[0, 8, 5, 0]	serotonin secretion
GO_0001821	[4, 7, 2, 2, 0]	histamine secretion
GO_0001822	[7, 1, 8, 6, 3, 0]	kidney development
GO_0001823	[1, 4, 5, 4, 3, 0]	mesonephros development
GO_0001824	[1, 1, 3, 6, 3, 0]	blastocyst development
GO_0001825	[1, 4, 7, 0, 2, 0]	blastocyst formation
GO_0001826	[1, 2, 2, 7, 1, 0]	inner cell mass cell differentiation
GO_0001827	[1, 5, 3, 1, 0]	inner cell mass cell fate commitment
GO_0001828	[1, 4, 0, 0, 5, 0]	inner cell mass cellular morphogenesis
GO_0001829	[1, 2, 2, 3, 0]	trophectodermal cell differentiation
GO_0001830	[1, 5, 3, 7, 1]	trophectodermal cell fate commitment
GO_0001831	[1, 4, 0, 3, 6, 0]	trophectodermal cellular morphogenesis
GO_0001832	[1, 4, 0, 1, 7, 1]	blastocyst growth
GO_0001833	[1, 2, 5, 0, 6, 0]	inner cell mass cell proliferation
GO_0001834	[1, 2, 7, 2, 3, 0]	trophectodermal cell proliferation
GO_0001835	[1, 4, 1, 4, 1, 1]	blastocyst hatching
GO_0001836	[7, 6, 3, 2, 0]	release of cytochrome c from mitochondria
GO_0001837	[1, 6, 2, 7, 0]	epithelial to mesenchymal transition
GO_0001838	[1, 6, 1, 0, 7, 0]	embryonic epithelial tube formation
GO_0001839	[1, 4, 0, 2, 0, 0]	neural plate morphogenesis
GO_0001840	[1, 4, 4, 6, 5, 0]	neural plate development
GO_0001841	[1, 4, 4, 3, 9, 0]	neural tube formation
GO_0001842	[1, 4, 1, 6, 2, 0]	neural fold formation
GO_0001843	[1, 4, 2, 7, 4, 0]	neural tube closure
GO_0001845	[4, 5, 3, 8, 0]	phagolysosome assembly
GO_0001865	[4, 8, 2, 2, 0]	NK T cell differentiation
GO_0001866	[4, 8, 1, 5, 0, 0]	NK T cell proliferation
GO_0001867	[4, 1, 4, 1, 5, 0]	complement activation, lectin pathway
GO_0001868	[4, 1, 4, 1, 3]	regulation of complement activation, lectin pathway
GO_0001869	[4, 7, 5, 4, 0]	negative regulation of complement activation, lectin pathway
GO_0001870	[4, 7, 5, 4, 1]	positive regulation of complement activation, lectin pathway
GO_0001878	[0, 4, 0, 1]	response to yeast
GO_0001879	[0, 4, 0, 2]	detection of yeast
GO_0001880	[1, 1, 8, 6, 1, 1]	Mullerian duct regression
GO_0001881	[1, 0, 2, 5, 0]	receptor recycling
GO_0001885	[1, 1, 9, 8, 0]	endothelial cell development
GO_0001886	[6, 0, 4, 7, 0]	endothelial cell morphogenesis
GO_0001887	[3, 2, 4, 5, 0]	selenium compound metabolic process
GO_0001889	[1, 4, 1, 2, 7, 0]	liver development
GO_0001890	[1, 4, 0, 1, 7, 2]	placenta development
GO_0001892	[1, 4, 0, 1, 7, 3]	embryonic placenta development
GO_0001893	[1, 0, 2, 7, 4, 0]	maternal placenta development
GO_0001894	[4, 3, 5, 0]	tissue homeostasis
GO_0001895	[4, 7, 8, 2, 0]	retina homeostasis
GO_0001896	[4, 3, 1, 5, 0]	autolysis
GO_0001897	[0, 6, 5, 2, 0]	symbiont-mediated cytolysis of host cell
GO_0001905	[4, 6, 0, 0, 0]	activation of membrane attack complex
GO_0001906	[0, 6, 4, 3, 0]	cell killing
GO_0001907	[0, 6, 5, 1, 0]	symbiont-mediated killing of host cell
GO_0001909	[4, 6, 1, 7, 0]	leukocyte mediated cytotoxicity
GO_0001910	[4, 8, 7, 5, 0]	regulation of leukocyte mediated cytotoxicity
GO_0001911	[4, 8, 7, 5, 1]	negative regulation of leukocyte mediated cytotoxicity
GO_0001912	[4, 8, 7, 5, 2]	positive regulation of leukocyte mediated cytotoxicity
GO_0001913	[4, 8, 5, 6, 0]	T cell mediated cytotoxicity
GO_0001914	[4, 8, 4, 8, 2, 0]	regulation of T cell mediated cytotoxicity
GO_0001915	[4, 8, 5, 3, 0]	negative regulation of T cell mediated cytotoxicity
GO_0001916	[4, 8, 4, 8, 2, 1]	positive regulation of T cell mediated cytotoxicity
GO_0001919	[7, 2, 1, 6, 0]	regulation of receptor recycling
GO_0001920	[6, 2, 0, 3, 5, 0]	negative regulation of receptor recycling
GO_0001921	[7, 2, 1, 1, 0]	positive regulation of receptor recycling
GO_0001922	[4, 4, 6, 2, 1]	B-1 B cell homeostasis
GO_0001923	[4, 4, 6, 7, 0]	B-1 B cell differentiation
GO_0001924	[4, 4, 6, 7, 1]	regulation of B-1 B cell differentiation
GO_0001925	[4, 4, 6, 7, 2]	negative regulation of B-1 B cell differentiation
GO_0001926	[4, 4, 6, 7, 3]	positive regulation of B-1 B cell differentiation
GO_0001927	[6, 0, 2, 7, 5, 0]	exocyst assembly
GO_0001928	[6, 0, 6, 0, 0]	regulation of exocyst assembly
GO_0001929	[6, 0, 6, 0, 1]	negative regulation of exocyst assembly
GO_0001930	[7, 2, 6, 7, 0]	positive regulation of exocyst assembly
GO_0001932	[5, 5, 2, 1, 0]	regulation of protein phosphorylation
GO_0001933	[3, 6, 5, 5, 0]	negative regulation of protein phosphorylation
GO_0001934	[5, 5, 4, 0]	positive regulation of protein phosphorylation
GO_0001935	[1, 2, 7, 2, 2, 0]	endothelial cell proliferation
GO_0001936	[1, 1, 2, 5, 8, 0]	regulation of endothelial cell proliferation
GO_0001937	[1, 1, 0, 2, 0]	negative regulation of endothelial cell proliferation
GO_0001938	[4, 5, 4, 0, 0]	positive regulation of endothelial cell proliferation
GO_0001941	[6, 8, 4, 3, 7]	postsynaptic membrane organization
GO_0001942	[1, 4, 4, 7, 1, 0]	hair follicle development
GO_0001944	[1, 6, 1, 8, 3, 0]	vasculature development
GO_0001945	[1, 6, 1, 8, 7, 0]	lymph vessel development
GO_0001946	[4, 2, 4, 4, 0]	lymphangiogenesis
GO_0001947	[1, 4, 1, 8, 8, 0]	heart looping
GO_0001949	[1, 6, 0, 3, 4]	sebaceous gland cell differentiation
GO_0001951	[0, 4, 4, 0]	intestinal D-glucose absorption
GO_0001952	[4, 7, 4, 3, 0]	regulation of cell-matrix adhesion
GO_0001953	[1, 2, 7, 3, 6, 0]	negative regulation of cell-matrix adhesion
GO_0001954	[1, 1, 7, 3, 2, 0]	positive regulation of cell-matrix adhesion
GO_0001955	[1, 6, 1, 8, 0, 1]	blood vessel maturation
GO_0001956	[7, 2, 4, 4, 5, 0]	positive regulation of neurotransmitter secretion
GO_0001957	[1, 6, 3, 7, 1]	intramembranous ossification
GO_0001958	[1, 6, 3, 7, 0]	endochondral ossification
GO_0001959	[4, 1, 3, 1, 0]	regulation of cytokine-mediated signaling pathway
GO_0001960	[4, 1, 3, 4, 0]	negative regulation of cytokine-mediated signaling pathway
GO_0001961	[4, 1, 2, 8, 0]	positive regulation of cytokine-mediated signaling pathway
GO_0001963	[6, 2, 5, 2, 0]	synaptic transmission, dopaminergic
GO_0001964	[1, 6, 1, 7, 7, 0]	startle response
GO_0001966	[0, 2, 6, 1, 0]	thigmotaxis
GO_0001967	[1, 0, 2, 4, 8, 0]	suckling behavior
GO_0001969	[4, 6, 7, 3, 0]	regulation of activation of membrane attack complex
GO_0001970	[4, 6, 0, 4, 0]	positive regulation of activation of membrane attack complex
GO_0001971	[6, 0, 1, 0, 8, 1]	negative regulation of activation of membrane attack complex
GO_0001973	[7, 7, 2, 3, 1, 0]	G protein-coupled adenosine receptor signaling pathway
GO_0001974	[4, 3, 5, 1]	blood vessel remodeling
GO_0001975	[0, 9, 0, 2, 0]	response to amphetamine
GO_0001976	[1, 7, 0, 1]	nervous system process involved in regulation of systemic arterial blood pressure
GO_0001977	[0, 5, 8, 0]	renal system process involved in regulation of blood volume
GO_0001978	[1, 7, 0, 5, 0]	regulation of systemic arterial blood pressure by carotid sinus baroreceptor feedback
GO_0001979	[1, 7, 7, 0]	regulation of systemic arterial blood pressure by chemoreceptor signaling
GO_0001980	[6, 6, 0, 2, 0]	regulation of systemic arterial blood pressure by ischemic conditions
GO_0001981	[1, 7, 7, 1]	baroreceptor detection of arterial stretch
GO_0001982	[1, 7, 7, 2]	baroreceptor response to decreased systemic arterial blood pressure
GO_0001983	[1, 7, 3, 0]	baroreceptor response to increased systemic arterial blood pressure
GO_0001984	[4, 3, 5, 2]	artery vasodilation involved in baroreceptor response to increased systemic arterial blood pressure
GO_0001985	[1, 7, 1, 0]	negative regulation of heart rate involved in baroreceptor response to increased systemic arterial blood pressure
GO_0001986	[1, 7, 7, 3]	negative regulation of the force of heart contraction involved in baroreceptor response to increased systemic arterial blood pressure
GO_0001987	[1, 7, 6, 0]	vasoconstriction of artery involved in baroreceptor response to lowering of systemic arterial blood pressure
GO_0001988	[1, 7, 3, 1]	positive regulation of heart rate involved in baroreceptor response to decreased systemic arterial blood pressure
GO_0001990	[1, 6, 6, 5, 3, 0]	regulation of systemic arterial blood pressure by hormone
GO_0001991	[6, 6, 0, 4]	regulation of systemic arterial blood pressure by circulatory renin-angiotensin
GO_0001992	[0, 5, 4, 6, 0]	regulation of systemic arterial blood pressure by vasopressin
GO_0001993	[1, 7, 0, 7]	regulation of systemic arterial blood pressure by norepinephrine-epinephrine
GO_0001994	[1, 7, 5, 0]	norepinephrine-epinephrine vasoconstriction involved in regulation of systemic arterial blood pressure
GO_0001995	[3, 2, 0, 1, 6, 0]	norepinephrine-epinephrine catabolic process in blood stream
GO_0001996	[1, 6, 6, 5, 3, 1]	positive regulation of heart rate by epinephrine-norepinephrine
GO_0001997	[1, 6, 6, 5, 3, 2]	positive regulation of the force of heart contraction by epinephrine-norepinephrine
GO_0001998	[1, 7, 5, 1]	angiotensin-mediated vasoconstriction involved in regulation of systemic arterial blood pressure
GO_0001999	[6, 6, 0, 1]	renal response to blood flow involved in circulatory renin-angiotensin regulation of systemic arterial blood pressure
GO_0002000	[6, 6, 1, 6, 0]	detection of renal blood flow
GO_0002001	[0, 8, 8, 0]	renin secretion into blood stream
GO_0002002	[3, 1, 5, 3, 0, 0]	regulation of angiotensin levels in blood
GO_0002003	[1, 4, 4, 3, 5, 0]	angiotensin maturation
GO_0002004	[4, 3, 5, 3]	secretion of vasopressin involved in fast regulation of systemic arterial blood pressure
GO_0002006	[1, 7, 2, 6, 0]	vasoconstriction by vasopressin involved in systemic arterial blood pressure control
GO_0002007	[0, 2, 1, 2, 0]	detection of hypoxic conditions in blood by chemoreceptor signaling
GO_0002008	[7, 2, 8, 3, 0]	excitation of vasomotor center by chemoreceptor signaling
GO_0002009	[1, 4, 1, 6, 2, 1]	morphogenesis of an epithelium
GO_0002010	[1, 7, 3, 2]	excitation of vasomotor center by baroreceptor signaling
GO_0002011	[1, 4, 1, 6, 2, 2]	morphogenesis of an epithelial sheet
GO_0002012	[1, 7, 7, 4]	vasoconstriction of artery involved in chemoreceptor response to lowering of systemic arterial blood pressure
GO_0002013	[1, 7, 8, 0]	detection of carbon dioxide by vasomotor center
GO_0002014	[1, 1, 2, 6, 0, 0]	vasoconstriction of artery involved in ischemic response to lowering of systemic arterial blood pressure
GO_0002015	[7, 7, 7, 6, 2, 0]	regulation of systemic arterial blood pressure by atrial baroreceptor feedback
GO_0002016	[6, 6, 0, 6]	regulation of blood volume by renin-angiotensin
GO_0002017	[0, 8, 8, 1]	regulation of blood volume by renal aldosterone
GO_0002018	[0, 8, 8, 2]	renin-angiotensin regulation of aldosterone production
GO_0002019	[6, 6, 0, 5, 0]	regulation of renal output by angiotensin
GO_0002021	[0, 2, 2, 3, 0]	response to dietary excess
GO_0002022	[0, 2, 2, 5, 0]	detection of dietary excess
GO_0002023	[0, 2, 2, 0, 0]	reduction of food intake in response to dietary excess
GO_0002024	[0, 2, 2, 5, 1]	diet induced thermogenesis
GO_0002025	[1, 7, 0, 3]	norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure
GO_0002026	[1, 6, 7, 4, 6, 0]	regulation of the force of heart contraction
GO_0002027	[0, 5, 1, 3, 0]	regulation of heart rate
GO_0002028	[0, 5, 5, 6, 0]	regulation of sodium ion transport
GO_0002029	[7, 1, 7, 5, 0]	desensitization of G protein-coupled receptor signaling pathway
GO_0002030	[7, 1, 7, 5, 1]	inhibitory G protein-coupled receptor phosphorylation
GO_0002031	[7, 1, 7, 5, 2]	G protein-coupled receptor internalization
GO_0002033	[6, 6, 0, 0, 0]	angiotensin-mediated vasodilation involved in regulation of systemic arterial blood pressure
GO_0002034	[6, 6, 0, 3, 0]	maintenance of blood vessel diameter homeostasis by renin-angiotensin
